,titulo,artista,letras
906,Novinha Chora,MC Lon," Quando nóis chega, nóis apavora. De R6, de Corola. Pede pro brilho da corda. E nota que a minha Pólo é foda. Meu bolso tá um aquário. É disso que elas gosta. Chora que chora, novinha chora. Novinha, novinha chora. Atraquei no baile funk com a Captiva das nova. Te levei pro camarote e saquei as folha em dólar. Novinha, chora que chora, novinha chora. Novinha, novinha chora. No peão tô de 600 na porta da tua escola. Tu já tá perdendo a linha e todas tuas amigas olha. Quando nóis chega, nóis apavora. De R6, de Corola. Pede pro brilho da corda. E nota que a minha Pólo é foda. Meu bolso tá um aquário. É disso que elas gosta. Chora que chora, novinha chora. Novinha, novinha chora. Atraquei no baile funk com a Captiva das nova. Te levei pro camarote e saquei as folha em dólar. Novinha, chora que chora, novinha chora. Novinha, novinha chora. No peão tô de 600 na porta da tua escola. Tu já tá perdendo a linha e todas tuas amigas olha.  "
907,Prisoneira,Bonde do Tigrão," Mãos para o alto novinha. Mãos para o alto novinha. Porque. Por que hoje tu tá presa tu tá presa o tu tá presa(2x). E agora eu vo falar os seus diretos. Tu tem direito de sentar,tem o direito de kikar. Tem o direito de sentar,de quicar,de rebolar(2x). Você também tem o direito de ficar caladinha. Fica caladinha. Fica fica caladinha. Fica fica caladinha. Caladinha caladinha. Vai. Fica caladinha. Fica fica caladinha. Fica fica caladinha. Caladinha caladinha. E agora desce. Vai. Desce ai novinha. Desce ai novinha. Desce desce ai novinha,novinha. Desce ai novinha. Desce ai novinha. Desce desce ai novinha,novinha. Vai. Chão, chão, chão. É o tigrão tá ligado neguin. Vai. Chão, chão, chão. É o tigrão tá ligado neguin. O o trigão tá ligado neguin. Mãos para o alto novinha. Mãos para o alto novinha. Porque. Por que hoje tu tá presa tu tá presa o tu tá presa(2x). E agora eu vo falar os seus diretos. Tu tem direito de sentar,tem o direito de kikar. Tem o direito de sentar,de kikar,de rebolar(2x). Você também tem o direito de ficar caladinha. Fica caladinha. Fica fica caladinha. Fica fica caladinha. Caladinha caladinha vai. Fica caladinha. Fica fica caladinha. Fica fica caladinha. Caladinha caladinha. E agora desce. Vai. desce ai novinha. desce ai novinha. desce desce ai novinha,novinha. desce ai novinha. desce ai novinha. desce desce ai novinha,novinha. Vai. Chão, chão, chão. É o tigrão tá ligado neguin. Vai. Chão, chão, chão. É o tigrão tá ligado neguin.  "
908,Senta no Pau Caralho (part. MC Gome),MC Lan," De quebradinha tô no escadão. Fui na biqueira buscar um baseado. Trombei uma bandida com duas amigas. Safada na brisa querendo dar uns trago. Vem vem tô maconhado. Vem vem que eu tô maconhado. Vai rebola na piroca dos malocas vai. Gostosa joga o toba no piru dos favelado. Vai, senta no pau caralho. Vai, quica no pau caralho. Senta no pau caralho. Vai, quica no pau caralho. Vai, senta no pau caralho. Vai, quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Senta no pau caralho. Tipo baseball ela vem com a buceta. Tacando pra cima e com a rola eu rebato. Ai senta, ai senta. Senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai. Fica de quatro. Empina esse rabo. Buceta pra cima. Calcinha pro lado. Então vem no caralho, caralho, caralho. Vai no caralho, caralho, caralho. Vem no caralho, caralho, caralho. Vai no caralho, caralho, caralho. Buceta pra cima. Bunda pra baixo. É bunda pra cima. Xereca pro hehehe. Ai, rebola na piroca dos malocas vai. Gostosa joga o toba no piru dos favelado. Vai, senta no pau caralho. Vai, quica no pau caralho. Senta no pau caralho. Quica no pau caralho. Vai. Vai sentar louca de canti no piru dos favelado. Vai, senta no, vai, senta no. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta pau caralho. Quica no pau caralho. Vai. De quebradinha tô no escadão. Fui na biqueira buscar um baseado. Trombei uma bandida com duas amigas. Safada na brisa querendo dar uns trago. Vem vem tô maconhado. Vem vem que eu tô maconhado. Vai rebola na piroca dos malocas vai. Gostosa joga o toba no piru dos favelado. Vai, senta no pau caralho. Vai, quica no pau caralho. Senta no pau caralho. Vai, quica no pau caralho. Vai, senta no pau caralho. Vai, quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Senta no pau caralho. Tipo baseball ela vem com a buceta. Tacando pra cima e com a rola eu rebato. Ai senta, ai senta. Senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai. Fica de quatro. Empina esse rabo. Buceta pra cima. Calcinha pro lado. Então vem no caralho, caralho, caralho. Vai no caralho, caralho, caralho. Vem no caralho, caralho, caralho. Vai no caralho, caralho, caralho. Buceta pra cima. Bunda pra baixo. É bunda pra cima. Xereca pro hehehe. Ai, rebola na piroca dos malocas vai. Gostosa joga o toba no piru dos favelado. Vai, senta no pau caralho. Vai, quica no pau caralho. Senta no pau caralho. Quica no pau caralho. Vai. Vai sentar louca de canti no piru dos favelado. Vai, senta no, vai, senta no. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta no pau caralho. Quica no pau caralho. Vai, senta pau caralho. Quica no pau caralho. Vai.  "
909,Kebradinha de Lado,Melody," Joga, não deixa o seu corpo parado. Desce, vem nesse hit swingado. Sobe, vai mostrando seu rebolado. Na batida, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Se joga no grave que bum, bum, bum. Se solta no beat que faz tum, tum, tum. Se joga no grave que bum, bum, bum. Se solta no beat que faz tum, tum, tum. Na batida, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Joga, não deixa o seu corpo parado. Desce, vem nesse hit swingado. Sobe, vai mostrando seu rebolado. Na batida, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Se joga no grave que bum, bum, bum. Se solta no beat que faz tum, tum, tum. Se joga no grave que bum, bum, bum. Se solta no beat que faz tum, tum, tum. Na batida, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah. Na kebradinha de lado, ah, ah.  "
910,Pepeca Nervosa,MC Jhey, Ela tá passando. Jogando o seu charme. Empina e rebola. Eles filma a passagem. Essa delícia tá sensacional. Eu fui no baile no funk. E vi ela sarrar no grau. Pepeca nervosa. No grau você se joga. Kika e se lambuza. Sei que tu adora. Depois faz de brinquedo. Eu sei que tu gosta. Pepeca nervosa. No grau você se joga. Kika e se lambuza. Sei que tu adora. Depois faz de brinquedo. Eu sei que tu gosta. Ela tá passando. Jogando o seu charme. Empina e rebola. Eles filma a passagem. Essa delícia tá sensacional. Eu fui no baile no funk. E vi ela sarrar no grau. Ela tá passando. Jogando o seu charme. Empina e rebola. Eles filma a passagem. Essa delícia tá sensacional. Eu fui no baile no funk. E vi ela sarrar no grau. Ela tá passando. Jogando o seu charme. Empina e rebola. Eles filma a passagem. Essa delícia tá sensacional. Eu fui no baile no funk. E vi ela sarrar no grau. Ela tá passando. Jogando o seu charme. Empina e rebola. Eles filma a passagem. Essa delícia tá sensacional. Eu fui no baile no funk. E vi ela sarrar no grau. Pepeca nervosa. No grau você se joga. Kika e se lambuza. Sei que tu adora. Depois faz de brinquedo. Eu sei que tu gosta. Pepeca nervosa. No grau você se joga. Kika e se lambuza. Sei que tu adora. Depois faz de brinquedo. Eu sei que tu gosta. Ela tá passando. Jogando o seu charme. Empina e rebola. Eles filma a passagem. Essa delícia tá sensacional. Eu fui no baile no funk. E vi ela sarrar no grau.  
911,Dessa Vez,Mc Sabrina," Já tô sabendo que você tá sem ninguém. Sem ninguém . Que terminou o seu romance outra vez. Mais uma vez . Tá vendo quanto tempo a gente já perdeu. Já perdeu .... Já te falei ninguém te quer mais do que eu. . Baby o que você quiser eu quero,. Tudo o que você pedir eu dou. Faço tudo pelo seu carinho. Deixa eu te mostrar quem sou. Dessa vez eu vou te conquistar. E se eu te prender meu coração não vai soltar. . Baby o que você quiser eu quero,. Tudo o que você pedir eu dou. Faço tudo pelo seu carinho. Deixa eu te mostrar quem sou. dessa vez , eu vou te conquistar,se eu te prender meu. coraçao nao vai soltar. baby o que voce quiser eu quero,. tudo o que voce pedir eu dou. faço tudo pelo seu carinho. deixa eu te mostrar quem sou. E se eu te prender meu coraçao nao vai soltar. . baby o que voce quiser eu quero,. tudo o que voce pedir eu dou. faço tudo pelo seu carinho. deixa eu te mostrar quem sou.  "
912,Eu Já Quis,MC Guimê," Desde menor nunca tive juízo. De vez em quando não tinha noção. Eu já quis ser pastor, eu já quis. Eu já quis ser ladrão. Ladrão não deu, faltou disposição. Pastor, eu nem estudava religião. Mas eu sei que queria, eu sei. Nunca tive razão. Mente confusa, oficina do cão. Tem que controla o que tá descontrolado. Atualidade mudo, mundo tá revirado. Tem que manter seu ponto de equilíbrio. Mesmo se estiver desequilibrado. Tem que ter muita força. Pra não cair na tentação do diabo. Já dei valor coisas fúteis da vida. Hoje realmente aprendi a viver. Ter meu próprio valor. Não querer ser melhor que você. Não basta ouvir, nem entender. Não basta ser, tem que viver. Não basta sofrer não, basta não. Tem que aprender. Eu já quis ter diferentes mulheres. E pra mim na vida não bastava uma. Eu já quis Gabriela, eu já quis Rafaela, eu já quis Bruna. Eu já quis Barbara, Jéssica e Talita. Mesmo sabendo que ia ser infeliz. Mas eu sei que quis, eu sei, eu já quis. Eu já me encantei, já desencantei. Já me apaixonei não sendo apaixonado. Criando ilusões e o meu coração sendo machucado. O plantio é livre, planta quem quer, porém a colheita é obrigatória. Se planta o mau, colhe coisa ruim. Se planta coisa boa colhe a vitória. Eu já quis ser trabalhador, ser estudante, entrar em faculdade. Eu já quis ter mansão mas nunca, nunca perder minha a humildade. Cantar funk acho que é meu talento. Essa melodia na minha mente tocou. Os meus olhos se abriram. Meus pensamentos me acordou. Meus pais queriam que eu fosse Doutor. Falavam, repetiam isso a todo instante. Mas me identifiquei diferentemente na cena do Funk. Não sei se minha mãe fica feliz por isso. Em dizer que tem um filho MC. Mas me perdoe, minha mãe. De impedir a senhora às vezes de sorrir. Minha felicidade eu encontro nisso. Em poder escrever letras e cantar funk. Esse é o meu sonho e sempre levarei adiante. Esse é o meu sonho e sempre levarei adiante. Eu já quis ser Pablo Escobar. Eu já quis ser Fernandinho Beira mar. Hoje eu quero ser eu. Só que no melhor lugar. Eu já quis ser Pablo Escobar. Eu já quis ser Fernandinho Beira Mar eu já quis. Hoje eu quero somente ser eu. Só que no melhor lugar. Hoje eu quero ser eu. Só que num melhor lugar. Nem sempre o sorriso que eu trago no rosto. É a vida que venho levando. Mas sempre tô de cabeça erguida. E de pouco em pouco, eu vou conquistando.. Mas sempre to de cabeça erguida e. De pouco em pouco... Eu vou conquistando.. Eu já quis ser Pablo Escobar. Eu já quis ser Fernandinho Beira mar. Hoje eu quero ser eu. Só que no melhor lugar. Eu já quis ser Pablo Escobar. Eu já quis ser Fernandinho Beira Mar. Hoje eu quero somente ser eu. Só que no melhor lugar. Hoje eu quero ser eu. Só que no melhor lugar. Hoje eu quero ser eu. Só que eu quero melhorar.  "
913,Cadê a Tamara?,MC Maneirinho," Tamara. Caraca cadê a Tamara. Ta sentando e não para, ta sentando e não para. Ta sentando e não para, ta sentando e não para. Caraca cadê a Patricia. Ta sentando na pista, ta sentando na pista. Ta sentando na pista, ta sentando na pista. Caramba cadê a Joyce. Ta sentando no poste, ta sentando no poste. Ta sentando no poste, ta sentando no poste. Caraca cadê a Vanessa. Sentou a noite inteira, sentou a noite inteira. Sentou a noite inteira, sentou a noite inteira. Tamara. Tamara. Caraca cadê a Tamara. Ta sentando e não para, ta sentando e não para. Ta sentando e não para, ta sentando e não para. Caraca cadê a Patricia. Ta sentando na pista, ta sentando na pista. Ta sentando na pista, ta sentando na pista. Caramba cadê a Joyce. Ta sentando no poste, ta sentando no poste. Ta sentando no poste, ta sentando no poste. Caraca cadê a Vanessa. Sentou a noite inteira, sentou a noite inteira. Sentou a noite inteira, sentou a noite inteira. Tamara.  "
914,Vida de Adrenalina,MC Cabelinho," Monitorado a chumbada tá. Tudo vigiado nada vai passar. De 8 ás 8 nois plantando nessa porra. Cheio de ódio pra caralho, tudo 2 na boca. Dia, tarde a noite em claro até de madrugada. Pedindo a Deus, pra chegar vivo em casa. Curioso se pergunta por que nois tá aqui. Mais minha mente vê o crime desde menorzin. Adrenalina no meu sangue, o coração palpita. É a realidade da vida bandida. Se for contar com os cria avisa lá que nois tá ai. Só pra somar, multiplicar, jamais diminuir. Os vacilão da base os cria ta cheio de ódio. E vagabundo pensa que nós ta de óculos. Oi, tudo que se passa na chumbada já sabe. Nois vai cobrar mancada e o comedia já vai tarde. É o morrão monitorado vê se pega a fita. Abre o olho neguin e vê se anda na linha. Por que se vacilar, trem bala passa por cima. Monitorado a chumbada tá. Tudo vigiado nada vai passar. De 8 ás 8 nois plantando nessa porra. Cheio de ódio pra caralho, tudo 2 na boca. Dia, tarde a noite em claro até de madrugada. Pedindo a Deus, pra chegar vivo em casa. Curioso se pergunta por que nois tá aqui. Mais minha mente vê o crime desde menorzin. Adrenalina no meu sangue, o coração palpita. É a realidade da vida bandida. Se for contar com os cria avisa lá que nois tá ai. Só pra somar, multiplicar, jamais diminuir. Os vacilão da base os cria ta cheio de ódio. E vagabundo pensa que nós ta de óculos. Oi, tudo que se passa na chumbada já sabe. Nois vai cobrar mancada e o comedia já vai tarde. É o morrão monitorado vê se pega a fita. Abre o olho neguin e vê se anda na linha. Por que se vacilar, trem bala passa por cima.  "
915,Rap do Solitário,MC Marcinho," Quando estava triste o meu coração. eu fui para um canto e fiz essa canção.. DJ solta o solitário para todos os apaixonados.. Amor porque você trata assim,. apenas quero te fazer feliz,. você não dá mais bola para mim,. não vou conseguir mais viver sem ti.. Ainda lembro daqueles momentos,. até hoje está no pensamento,. amor me dá uma segunda chance,. vou ser melhor de hoje em diante,. você não pode ter me esquecido assim,. ainda sinto você aqui dentro de mim,. a nossa paixão não é como antes,. mas ainda é forte o bastante,. para ele setromedo,. vendo você estou num paraíso,. eu olho pro céu e vejo as nuvens passando,. as estrelas me dizem que eu estou amando,. eu sei que estou muito novo pra amar,. mas a idade não importa. quando você gosta de alguém,. como eu gosto, e essa pessoa por mim tem desgosto,. ela não me quer e não me gosta mais,. eu tenho é mais é que correr atrás,. de alguém que me de muito valor. e goste de mim do jeito que eu sou.. eu passo por ela e não da pra agüentar,. o coração bate forte,. eu começo a chorar, amor estou arrasado,. sou mc Marcinho e estou apaixonado,. você gosta de mim e não quer ficar dizendo,. fica guardando sofrendo por dentro,. eu canto esse rap é do solitário,. no meu pensamento eu guardo seu retrato,. quando vou dormir eu só vejo você,. já pensei até mesmo em morrer,. morena linda toda deslumbrante,. você vale mais que um diamante,. eu não sei se eu vou agüentar. não da pra botar o trem em seu lugar,. não faça isso com meu coração,. ele esta tremendo de paixão,. e na porta bateram, eu entrei em um desespero,. abri a porta não deu pra agüentar, era quem,. era ela pedindo pra voltar,. meu coração novamente bateu. e o nosso amor em fim renasceu,. eu vou terminando com satisfação,. procuro alguém que pure o seu coração,. eu olho pro céu e vejo as nuvens passando,. as estrelas me dizem que eu estou amando,. eu sei que estou muito novo pra amar,. mas a idade não importa. quando você gosta de alguém,. como eu gosto, e essa pessoa por mim tem desgosto,. ela não me quer e não me gosta mais,. eu tenho é mais é que correr atrás,. de alguém que me de muito valor. e goste de mim do jeito que eu sou.. eu passo por ela e não da pra agüentar,. o coração bate forte,. eu começo a chorar, amor estou arrasado,. sou mc Marcinho e estou apaixonado,. você gosta de mim e não quer ficar dizendo,. fica guardando sofrendo por dentro,. eu canto esse rap é do solitário,. no meu pensamento eu guardo seu retrato,. quando vou dormir eu só vejo você,. já pensei até mesmo em morrer,. morena linda toda deslumbrante,. você vale mais que um diamante,. eu não sei se eu vou agüentar. não da pra botar outra em seu lugar,. não faça isso com meu coração,. ele esta tremendo de paixão,. e na porta bateram, eu entrei em um desespero,. abri a porta não deu pra agüentar, era quem,. era ela pedindo pra voltar.  "
916,Jeito Atrevido (part. MC Tiaguinho),MC Fioti," Esse jeito safada atrevida ta louca pra me conquistar. Ta louca né. Ta louca né. Pensei. Pensei em você sentando, sentando, sentando dando. Pensei em você mamando, mamando, mamando os mano. Pensei em você sentando, sentando, sentando dando. Pensei em você mamando, mamando, mamando os mano. Eu não soube dizer se foi seu perfume que me endoidou. Ou se foi a fumaça daquele do verde que a gente fumou. O que eu posso dizer e que dentro do quarto o bagulho  ta louco. Entre quatro paredes a gente se embraza e vai pegando fogo. Dururururudumdum. Durududum, durududum, ela senta na pica fumando um. Durududum, durududum, ela senta na pica fumando um. Durududum, durududum, ela senta na pica fumando um. Esse jeito safada atrevida ta louca pra me conquistar. Ta louca né. Ta louca né. Pensei. Pensei em você sentando, sentando, sentando dando. Pensei em você mamando, mamando, mamando os mano. Pensei em você sentando, sentando, sentando dando. Pensei em você mamando, mamando, mamando os mano. Eu não soube dizer se foi seu perfume que me endoidou. Ou se foi a fumaça daquele do verde que a gente fumou. O que eu posso dizer e que dentro do quarto o bagulho  ta louco. Entre quatro paredes a gente se embraza e vai pegando fogo. Dururururudumdum. Durududum, durududum, ela senta na pica fumando um. Durududum, durududum, ela senta na pica fumando um. Durududum, durududum, ela senta na pica fumando um.  "
917,Sirene da Escola,Mc Yuri BH," 1720 da tarde. Bate o sinal da escola. To indo embora. E agora  eu quero é jogar bola,. Mais quando chego em casa. Deparo com essa cena. Meu pai saindo de algema. Olha seu doutor,. Por que essa situação. Levando meu pai preso. Homem tão bom. ""Sai fora de menor. Seu pai é traficante. Ele rodo,Ta preso em flagrante"". Sem entender fui logo puxar o fundamento. Meu pai é um homem tão bom. Nada to entendendo. Cumpria seu papel hoje é um detento. Na verdade ele era vida loka,. Dono da boca (x2). Agora está preso,. Só me resta  usar o que ele me ensinou. Ser um batalhador, e um respeitador, um guerreiro (guerreiro). Ele foi preso de cabeça baixa,. Falei  Meu pai,Deus te guarda,. Deixa que da casa eu tomo conta (x2). Foi assim que geral me ajudou. Tenho fé  que  as coisas vão mudar. Um advogado vou pagar. E logo logo , a liberdade vai cantar. Acredito na liberdade e na regeneração do Pai. Sociedade te condenou,mais o senhor regenerou. E pra casa voltou. Tô cantando funk pra família sustentar. E agora é so comemorar,. Pai não precisa mais traficar (x2). 520 da tarde,. Bate o sinal da escola. To indo embora. E agora  eu quero é jogar bola,. Mais quando chego em casa. Deparo com essa cena. Meu pai saindo de algema. Olha seu doutor,. Por que essa situação. Levando meu pai preso,um homem tão bom. ""Sai fora de menor,seu pai é traficante. Ele rodo, ta preso em flagrante"". Sem entender fui logo. Puxar o fundamento. Meu pai um homem tão bom,nada to entendendo. Compria seu papel hoje é um detento. Na verdade ele era vida loka. Dona da boca (x2). ôh pai,acredito na liberdade e na regeneração do Pai. Sociedade te condenou,mais o senhor regenerou. E pra casa voltou. Tô cantando funk pra família sustentar. E agora é so comemorar,. Pai não precisa mais traficar (x2).  "
918,Os Meninos Que As Meninas Gosta,Pikeno e Menor," Esses são os menino que as meninas gosta. Baladeiro mesmo e deixa que. Vai segurando, muleke. Esse é os menino que as meninas gosta. Baladeiro mesmo e deixa que nós lança. Ninguém dorme hoje e a noite é uma criança. Chama as menina e os parça da hora. Pode vim que a festa começa agora. De uns dias nós já tá representando. No estilo os moleque tá deitando. Um quilo no braço. Dois quilo na corda. Agora me fala se nós não tá foda. Tá fazendo coleção de namorada. Uma em Floripa e outra na Baixada. Vai de ponta a ponta, pra nós tira onda. É tanta mulher que até perdemos a conta. Acho que ficar solteiro é bem melhor. Mas quem tá solteiro nunca fica só. Eu não tenho culpa se esse é meu defeito. Eu nasci pra ser feliz e não perfeito. Só de olhar já mexe e nós se diverte. Manda beijo nelas, que elas se derrete. Já roubamo a cena, é todinha nossa. Nós é os menino que as menina gosta. Nossa ousadia faz a diferença. Mas só sei que delas nós é preferência. Pra tua pergunta, essa é a resposta. Nós é os menino que as menina gosta. Quer passar de ano, vem com nós, tu brilha. Elas sabe que nós é mó picadilha. É mó maravilha, com as gata do lado. Quem vem de onde eu venho só anda pesado. Se for aventura, que seja bem vinda. A vida é louca, mas nós é mais louco ainda. Uma na avenida pro fim de semana. Se marca, nós parte pra Copacabana. E o pião com os parceiro não tem preço. Nossa humildade vem além do berço. Quem é nós encosta, que não é tem medo. Os de verdade dá pra contar nos dedo. Playboy fica atacado com os pivete. Elas pira quando nós leva pro jet. Com eles, rotina, com nós, aventura. Agora adivinha quem elas procura. Só de olhar já mexe e nós se diverte. Manda beijo nelas, que elas se derrete. Já roubamo a cena, é todinha nossa. Nós é os menino que as menina gosta. Nossa ousadia faz a diferença. Mas só sei que delas nós é preferência. Pra tua pergunta, essa é a resposta. Nós é os menino que as menina gosta.  "
919,"Olha a Explosão (remix) (part. 2 Chainz, Nacho e French Montana)",Kevinho," Ahora sí (remix). Montana, Nacho. Cê acredita (2 Chainz). [Kevinho]. Essa novinha é terrorista. É especialista. Olha o que ela faz no baile funk com as amigas. Essa novinha é terrorista. É especialista. Olha o que ela faz no baile funk com as amigas. Olha o que ela faz no baile funk com as amigas. Olha a explosão. [2 Chainz]. (2 Chainz). Ba da boom (ba da boom). Lingerie filled up the room (room). Slipped her off her feet like a broom (like a broom). I see you tryna fit in it, ain't no room (no). She want a selfie. I took the selfie. You tryna get rich. I'm tryna get wealthy. Aim for the stars. Expensive cars. Flying over Mars. Playing with guitars. This is the sound. I'm feeling it now. Travel the globe. I'm back and behold. I'm inside their soul. Outside the lot. I call all the shots. I'm balling, you're not. Ball in my court. I turned up the torch. I'm going real fast. My hand on her ass. Brazilian with the wagon. Eating bossa nova. Call me Casanova, call me Casanova. [Nacho]. Dale, de Brasil pa'l mundo entero. ¿Quién es la que se anota primero. Pa' que bailemos funky, funky, funfunky, funky, fun. Dale, de Brasil pa'l mundo entero. ¿Quién es la que se anota primero. Pa' que bailemos funky, funky, funfunky, funky, fun. [Kevinho]. Essa novinha é terrorista. É especialista. Olha o que ela faz no baile funk com as amigas. Essa novinha é terrorista. É especialista. Olha o que ela faz no baile funk com as amigas. Olha o que ela faz no baile funk com as amigas. Olha a explosão. [Kevinho e Nacho, French Montana]. Quando ela bate com a bunda no chão. Quando ela mexe com a bunda no chão. Quando ela joga com a bunda no chão. Quando ela sarra e o bumbum no chão. Chão, chão, chão, chão. Te traje un ritmo que te gustó. Baila, que baila, que baile funk. Dale, pega'ito, hasta abajo y slow (ey). Con tu flow, flow, flow. [French Montana]. So fresh like I just hopped out the womb. Top jet fuel, running on fumes. 6 inch coming soon. Bad Boy like Loon. I'm in Holland. Shawty on opioid balloon. Pull up to the club, spending 20's since Madonna. Every time I step out, it be 6 commas. Baby girl playing, it's just in your mind. Diamonds 3D, I'm a national. [Nacho]. Dale, de Brasil pa'l mundo entero. ¿Quién es la que se anota primero. Pa' que bailemos funky, funky, funfunky, funky, fun. Dale, de Brasil pa'l mundo entero. ¿Quién es la que se anota primero. Pa' que bailemos funky, funky, funfunky, funky, fun. [Kevinho]. Essa novinha é terrorista. É especialista. Olha o que ela faz no baile funk com as amigas. Essa novinha é terrorista. É especialista. Olha o que ela faz no baile funk com as amigas. Olha o que ela faz no baile funk com as amigas. Olha a explosão.  "
920,Megane,MC Boy do Charmes," Imagina nós de megane, ou de 1.100. Invadindo os baile, nao vai ter pra niguém. Nosso bonde assim que vai. É euro, dolar e nota de 100. Nota de 100, nota de 100 [2x]. Jamais vou me desfazer, dos parceiros que estao no diaadia. O nosso bonde é esse, sintonia e correria. Só nao quero do lado aqueles que são simpatia. São simpatia, tao todo dia, correria. Guerreiro to na luta vo na fé e assim que é. Dinheiro faz dinheiro, dinheiro chama mulher. Dinheiro da um lance, compra carro entao jaé. To de rolé, to de rolééé. Imagina eu de megane, ou de 1.100. Invadindo os baile, nao vai ter pra niguém. Nosso bonde assim que vai. É euro, dolar e nota de 100. Nota de 100, nota de 100       [2x]. Mais se os manos são do bom, bota o puma disc que hoje tem baile. To com cordão de ouro e vai no pulso um authblaint. Cheroso pra caralho, to de armani ou de ferrariiii. Quando subi no camarote, la vo encotrar os irmão da zona sul. Na nossa mesa, so absolut e red bull. To rodiado de mulhér,rio de janeiro ta susu, ta susu, ta susu. Quando eu desce pra outra balada, chego la. Meu bonde e esse, pode cre. E o bonde só dos loucos, é os loucos procede. To desceno a 100 por hora, cheio de mulhé. To de rolé, to de rolé, só tu vive. Imagina eu de megane, ou de 1.100. Invadindo os baile, nao vai ter pra niguém. Nosso bonde assim que vai. É euro, dolar e nota de 100. Nota de 100, nota de 100 [2x].  "
921,Coração de Ouro,Mc Smith, Coração de ouro. A prova de chumbo. Estoura o champanhe. E vamos molhar todo mundo. Chama as gatinhas. Deixa a vontade. Vem curtir com o Smith. Que amanhã pode ser tarde. O ódio e o amor. Caminham lado a lado. Atire a primeira pedra. Quem nunca teve um pecado. Não faça barreira. Para atrasar meu caminho. Porque na minha fé. Eu estou com Deus não estou sozinho. Se eu temesse a morte. Eu não saía do meu quarto. Iria viver dormindo. Para não morrer acordado. Nossa vida é um eterno coma. Eu tô no CTI. Se eu acordar um dia. É arriscado eu explodir. Sonho e pesadelo. Disputando a minha mente. Camaro e CB1000. E a inveja de tanta gente. Consumir 10 mil. E ostentar centenas. Rasgar o céu de nave. Mandar beijo para o problema. Patricinha cheia de marra. Namora com os playboy. Pergunta o que elas querem. Elas vão gritar que é nós. Desde moleque. Chamado de mal elemento. Por fora é só cara. Ninguém conhece por dentro.  
922,Caminho das Rosas,Mc Martinho," Tava vuado na pista dentro do Golf Sapão. De repente ouvi sirenes era perseguição. Não exitei acelerei mano,naquele instante. Porque dentro do portamala eram vários flagrantes. Algum comédia que me deu pra eu falhar na missão. Por isso a duzentos por hora acionei o patrão. Bati um rádio, mais que situação foi aquela. Ele mandou eu chegar vivo ou morto na favela. Eu acelerando e os verme aplicando. Furaram meus pneus e a gasolina acabando. O papo do patrão não saia da minha mente. Vivo ou morto. Vou ter que botar a chapa quente. Encostei o carro na freada e na adrenalina. Abandonei a carga, mas enquadrei uma mina. Em fração de segundos policia pra todo lado. E na televisão meu rosto era estampado. A refém desesperada e eu batendo neurose. Porque o troféu dos canas, claro era minha morte. Eu fazendo exigência na maior sagacidade. Negociadores no chão, e atiradores em cima da laje. Meus Deus. Mas eu sou vagabundo, guerreiro treinado. E não me entrego não. Sou bandido 157 se for preciso eu mato. Não falho na missão, eu não falho não. O cerco já tá armado não tem pra onde eu correr. Pensei não vai ter jeito a bala vai comer. foi quando o negociador tranquilo trouxe a noticia. Calma, no telefone é sua esposa e sua filha. Eu me surpreendi quando atendi o telefone. E lágrimas caiu mesmo eu sendo sujeito homem. Libertei a refém arrependido e distraído. De repente um barulho. Pá. Tomei um tiro. Pensava em me entregar, agora e tarde não dá mais. O que vai ser da minha filha sem um pai. Infância destruída, futuro traumatizado. Já era eu tô no chão agonizando, baleado. Pedi perdão a Deus pois não há justificativa. Culpa o sofrimento e entrar na vida bandida. No último suspiro vendo minha vida ir embora. Veio o arrependimento foi nele que eu encontrei. O caminho das rosas. O caminho das rosas. O caminho das rosas. O caminho das rosas.  "
